skipped,skip_reason,pnl,pop_computed,date
True,pop_below_threshold,0.0,0.18516585000516206,2023-02-21
True,pop_below_threshold,0.0,0.15917489312267152,2023-02-22
True,pop_below_threshold,0.0,0.16315767112889157,2023-02-23
True,pop_below_threshold,0.0,0.1774219809023258,2023-02-24
True,pop_below_threshold,0.0,0.16912701362490068,2023-02-27
True,pop_below_threshold,0.0,0.17811702355824488,2023-02-28
True,pop_below_threshold,0.0,0.18151374040709456,2023-03-01
True,pop_below_threshold,0.0,0.183753224078956,2023-03-02
True,pop_below_threshold,0.0,0.1905185576962728,2023-03-03
True,pop_below_threshold,0.0,0.20032280495810395,2023-03-06
True,pop_below_threshold,0.0,0.20174729811312914,2023-03-07
True,pop_below_threshold,0.0,0.19220421026161016,2023-03-08
True,pop_below_threshold,0.0,0.19645884273495495,2023-03-09
True,pop_below_threshold,0.0,0.16676282620985494,2023-03-10
True,pop_below_threshold,0.0,0.15078626240193604,2023-03-13
True,pop_below_threshold,0.0,0.13398593742070491,2023-03-14
True,pop_below_threshold,0.0,0.1587559722685164,2023-03-15
True,pop_below_threshold,0.0,0.13897673793468757,2023-03-16
True,pop_below_threshold,0.0,0.13913712565425163,2023-03-20
True,pop_below_threshold,0.0,0.14778727185152213,2023-03-21
True,pop_below_threshold,0.0,0.17028263031705276,2023-03-22
True,pop_below_threshold,0.0,0.16390013076340865,2023-03-23
True,pop_below_threshold,0.0,0.162876135682695,2023-03-24
True,pop_below_threshold,0.0,0.1684582547771291,2023-03-27
True,pop_below_threshold,0.0,0.1805730155749557,2023-03-28
True,pop_below_threshold,0.0,0.18470603146993653,2023-03-29
True,pop_below_threshold,0.0,0.19275438832946162,2023-03-30
True,pop_below_threshold,0.0,0.19240889674090889,2023-03-31
True,pop_below_threshold,0.0,0.19340838896109175,2023-04-03
True,pop_below_threshold,0.0,0.19583216837250528,2023-04-04
True,pop_below_threshold,0.0,0.19234413352797464,2023-04-05
True,pop_below_threshold,0.0,0.19176280867445922,2023-04-06
True,pop_below_threshold,0.0,0.19943849542955833,2023-04-10
True,pop_below_threshold,0.0,0.270264424482316,2023-04-11
True,pop_below_threshold,0.0,0.26737473760419944,2023-04-12
True,pop_below_threshold,0.0,0.1889444202694549,2023-04-13
True,pop_below_threshold,0.0,0.20437871021639775,2023-04-14
True,pop_below_threshold,0.0,0.29883009045943076,2023-04-17
True,pop_below_threshold,0.0,0.21544759122559126,2023-04-18
True,pop_below_threshold,0.0,0.21698171029180985,2023-04-19
True,pop_below_threshold,0.0,0.2231110785103349,2023-04-20
True,pop_below_threshold,0.0,0.2124901280228726,2023-04-21
True,pop_below_threshold,0.0,0.21836858109256618,2023-04-24
True,pop_below_threshold,0.0,0.21836053918500664,2023-04-25
True,pop_below_threshold,0.0,0.19597812112275226,2023-04-26
True,pop_below_threshold,0.0,0.19438146485277252,2023-04-27
True,pop_below_threshold,0.0,0.214062038082174,2023-04-28
True,pop_below_threshold,0.0,0.23014151897581964,2023-05-01
True,pop_below_threshold,0.0,0.23007022615879014,2023-05-02
True,pop_below_threshold,0.0,0.20595142181776288,2023-05-03
True,pop_below_threshold,0.0,0.20207463874757015,2023-05-04
True,pop_below_threshold,0.0,0.17918065832566976,2023-05-05
True,pop_below_threshold,0.0,0.2136512665645916,2023-05-08
True,pop_below_threshold,0.0,0.21701237529131973,2023-05-09
True,pop_below_threshold,0.0,0.2894762210410162,2023-05-10
True,pop_below_threshold,0.0,0.21721375436278423,2023-05-11
True,pop_below_threshold,0.0,0.2169771985768022,2023-05-12
True,pop_below_threshold,0.0,0.21614890741031406,2023-05-15
True,pop_below_threshold,0.0,0.21476764709546126,2023-05-16
True,pop_below_threshold,0.0,0.20352631177985153,2023-05-17
True,pop_below_threshold,0.0,0.21575969908124115,2023-05-18
True,pop_below_threshold,0.0,0.22497407473189618,2023-05-19
True,pop_below_threshold,0.0,0.21464459571940736,2023-05-22
True,pop_below_threshold,0.0,0.21020276592133363,2023-05-23
True,pop_below_threshold,0.0,0.1976151850912483,2023-05-24
True,pop_below_threshold,0.0,0.17870671768946672,2023-05-25
True,pop_below_threshold,0.0,0.1854817697451614,2023-05-26
True,pop_below_threshold,0.0,0.19868791437692995,2023-05-30
True,pop_below_threshold,0.0,0.20724883573012287,2023-05-31
True,pop_below_threshold,0.0,0.28272139272357044,2023-06-01
True,pop_below_threshold,0.0,0.3177644724666653,2023-06-02
True,pop_below_threshold,0.0,0.24509028786057513,2023-06-05
True,pop_below_threshold,0.0,0.2432900667175501,2023-06-06
True,pop_below_threshold,0.0,0.25643966669037255,2023-06-07
True,pop_below_threshold,0.0,0.2560705943991975,2023-06-08
True,pop_below_threshold,0.0,0.2596960214862319,2023-06-09
True,pop_below_threshold,0.0,0.2577093686997812,2023-06-12
True,pop_below_threshold,0.0,0.23385765027981031,2023-06-13
True,pop_below_threshold,0.0,0.2394028107245501,2023-06-14
True,pop_below_threshold,0.0,0.25159265366484085,2023-06-15
True,pop_below_threshold,0.0,0.25718558673201114,2023-06-20
True,pop_below_threshold,0.0,0.24998356953897194,2023-06-21
True,pop_below_threshold,0.0,0.2619339547649101,2023-06-22
True,pop_below_threshold,0.0,0.2692461888740155,2023-06-23
True,pop_below_threshold,0.0,0.25963748666013087,2023-06-26
True,pop_below_threshold,0.0,0.24508299629808672,2023-06-27
True,pop_below_threshold,0.0,0.25289460378779643,2023-06-28
True,pop_below_threshold,0.0,0.258142434828757,2023-06-29
True,pop_below_threshold,0.0,0.2519743577159138,2023-06-30
True,pop_below_threshold,0.0,0.2525313629507998,2023-07-05
True,pop_below_threshold,0.0,0.24450673285233526,2023-07-06
True,pop_below_threshold,0.0,0.22266905503566464,2023-07-07
True,pop_below_threshold,0.0,0.23225177605908814,2023-07-10
True,pop_below_threshold,0.0,0.22736581589542204,2023-07-11
True,pop_below_threshold,0.0,0.22737440953013077,2023-07-12
True,pop_below_threshold,0.0,0.24991636405769468,2023-07-13
True,pop_below_threshold,0.0,0.24726156443067626,2023-07-14
True,pop_below_threshold,0.0,0.2520195184069608,2023-07-17
True,pop_below_threshold,0.0,0.24994104427506114,2023-07-18
True,pop_below_threshold,0.0,0.2511346313454491,2023-07-19
True,pop_below_threshold,0.0,0.24400843967052926,2023-07-20
True,pop_below_threshold,0.0,0.3315440741809744,2023-07-21
True,pop_below_threshold,0.0,0.24667769034451686,2023-07-24
True,pop_below_threshold,0.0,0.24036593650719768,2023-07-25
True,pop_below_threshold,0.0,0.24165977979057873,2023-07-26
True,pop_below_threshold,0.0,0.2516279335696755,2023-07-27
True,pop_below_threshold,0.0,0.2313047222929825,2023-07-28
True,pop_below_threshold,0.0,0.24843498409963538,2023-07-31
True,pop_below_threshold,0.0,0.24447679232828967,2023-08-01
True,pop_below_threshold,0.0,0.24036427492379975,2023-08-02
True,pop_below_threshold,0.0,0.20975354113226946,2023-08-03
True,pop_below_threshold,0.0,0.21028644019590842,2023-08-04
True,pop_below_threshold,0.0,0.19502698048476408,2023-08-07
True,pop_below_threshold,0.0,0.2150893408694179,2023-08-08
True,pop_below_threshold,0.0,0.21080692352813557,2023-08-09
True,pop_below_threshold,0.0,0.2102061792336573,2023-08-10
True,pop_below_threshold,0.0,0.21436353234439515,2023-08-11
True,pop_below_threshold,0.0,0.22911164371038772,2023-08-14
True,pop_below_threshold,0.0,0.23079778055026573,2023-08-15
True,pop_below_threshold,0.0,0.20715235823959083,2023-08-16
True,pop_below_threshold,0.0,0.20450438391398562,2023-08-17
True,pop_below_threshold,0.0,0.19311480996717922,2023-08-18
True,pop_below_threshold,0.0,0.19886405846640465,2023-08-21
True,pop_below_threshold,0.0,0.19943065653570657,2023-08-22
True,pop_below_threshold,0.0,0.20170995156233634,2023-08-23
True,pop_below_threshold,0.0,0.21507860496342301,2023-08-24
True,pop_below_threshold,0.0,0.20018265015211523,2023-08-25
True,pop_below_threshold,0.0,0.21889417418246282,2023-08-28
True,pop_below_threshold,0.0,0.2263421368039979,2023-08-29
True,pop_below_threshold,0.0,0.2354463453170076,2023-08-30
True,pop_below_threshold,0.0,0.2437700576273823,2023-08-31
True,pop_below_threshold,0.0,0.24969451160374934,2023-09-01
True,pop_below_threshold,0.0,0.25950871174585777,2023-09-05
True,pop_below_threshold,0.0,0.24352135265878705,2023-09-06
True,pop_below_threshold,0.0,0.23904859115545002,2023-09-07
True,pop_below_threshold,0.0,0.32869958218504125,2023-09-08
True,pop_below_threshold,0.0,0.24709174409397594,2023-09-11
True,pop_below_threshold,0.0,0.24865832039888225,2023-09-12
True,pop_below_threshold,0.0,0.24050644727026815,2023-09-13
True,pop_below_threshold,0.0,0.2541699670230275,2023-09-14
True,pop_below_threshold,0.0,0.24759374361263514,2023-09-18
True,pop_below_threshold,0.0,0.24355398515896437,2023-09-19
True,pop_below_threshold,0.0,0.24124005359565437,2023-09-20
True,pop_below_threshold,0.0,0.22890329379627172,2023-09-21
True,pop_below_threshold,0.0,0.1954399624123483,2023-09-22
True,pop_below_threshold,0.0,0.20238980476424312,2023-09-25
True,pop_below_threshold,0.0,0.20630186664858435,2023-09-26
True,pop_below_threshold,0.0,0.1824580321236116,2023-09-27
True,pop_below_threshold,0.0,0.19116894021624187,2023-09-28
True,pop_below_threshold,0.0,0.2000031865872497,2023-09-29
True,pop_below_threshold,0.0,0.1995469186237825,2023-10-02
True,pop_below_threshold,0.0,0.20010653454037308,2023-10-03
True,pop_below_threshold,0.0,0.1758700392533466,2023-10-04
True,pop_below_threshold,0.0,0.18831356420775036,2023-10-05
True,pop_below_threshold,0.0,0.18962596052587322,2023-10-06
True,pop_below_threshold,0.0,0.19956681858055614,2023-10-09
True,pop_below_threshold,0.0,0.1936640531618543,2023-10-10
True,pop_below_threshold,0.0,0.2019074964358626,2023-10-11
True,pop_below_threshold,0.0,0.2152318340380453,2023-10-12
True,pop_below_threshold,0.0,0.20756899943238188,2023-10-13
True,pop_below_threshold,0.0,0.17450141998230212,2023-10-16
True,pop_below_threshold,0.0,0.20028488373403647,2023-10-17
True,pop_below_threshold,0.0,0.19215203336220193,2023-10-18
True,pop_below_threshold,0.0,0.17912464894547564,2023-10-19
True,pop_below_threshold,0.0,0.22988449276324047,2023-10-20
True,pop_below_threshold,0.0,0.1578454858325271,2023-10-23
True,pop_below_threshold,0.0,0.16881073910347388,2023-10-24
True,pop_below_threshold,0.0,0.18693686478674976,2023-10-25
True,pop_below_threshold,0.0,0.17509851494432577,2023-10-26
True,pop_below_threshold,0.0,0.17131845557297293,2023-10-27
True,pop_below_threshold,0.0,0.23804365206676376,2023-10-30
True,pop_below_threshold,0.0,0.18024284288859221,2023-10-31
True,pop_below_threshold,0.0,0.1958764988884566,2023-11-01
True,pop_below_threshold,0.0,0.20824488397545138,2023-11-02
True,pop_below_threshold,0.0,0.22361389625601336,2023-11-03
True,pop_below_threshold,0.0,0.23370778716473473,2023-11-06
True,pop_below_threshold,0.0,0.23443577435804697,2023-11-07
True,pop_below_threshold,0.0,0.23521987640374753,2023-11-08
True,pop_below_threshold,0.0,0.24070021323396623,2023-11-09
True,pop_below_threshold,0.0,0.22905309366602788,2023-11-10
True,pop_below_threshold,0.0,0.2437371634240857,2023-11-13
True,pop_below_threshold,0.0,0.23016409090912882,2023-11-14
True,pop_below_threshold,0.0,0.33016352764351775,2023-11-15
True,pop_below_threshold,0.0,0.2380859973168235,2023-11-16
True,pop_below_threshold,0.0,0.237092656275409,2023-11-17
True,pop_below_threshold,0.0,0.24453552084301466,2023-11-20
True,pop_below_threshold,0.0,0.3463591191956423,2023-11-21
True,pop_below_threshold,0.0,0.25157328917239374,2023-11-22
True,pop_below_threshold,0.0,0.26957880232808995,2023-11-27
True,pop_below_threshold,0.0,0.36276386851493403,2023-11-28
True,pop_below_threshold,0.0,0.26441051906642954,2023-11-29
True,pop_below_threshold,0.0,0.2580860387542294,2023-11-30
True,pop_below_threshold,0.0,0.2606604085824653,2023-12-01
True,pop_below_threshold,0.0,0.26676821313223953,2023-12-04
True,pop_below_threshold,0.0,0.25667080365990935,2023-12-05
True,pop_below_threshold,0.0,0.259395699310097,2023-12-06
True,pop_below_threshold,0.0,0.25841788560809564,2023-12-07
True,pop_below_threshold,0.0,0.253633091615341,2023-12-08
True,pop_below_threshold,0.0,0.27019663274712596,2023-12-11
True,pop_below_threshold,0.0,0.3594822960704477,2023-12-12
True,pop_below_threshold,0.0,0.2737050196789298,2023-12-13
True,pop_below_threshold,0.0,0.36404349856140095,2023-12-14
True,pop_below_threshold,0.0,0.26011224479024975,2023-12-18
True,pop_below_threshold,0.0,0.2536910532816802,2023-12-19
True,pop_below_threshold,0.0,0.2547567339270076,2023-12-20
True,pop_below_threshold,0.0,0.2333802180591582,2023-12-21
True,pop_below_threshold,0.0,0.23210812634805783,2023-12-22
True,pop_below_threshold,0.0,0.24498823476927645,2023-12-26
True,pop_below_threshold,0.0,0.33757293580140507,2023-12-27
True,pop_below_threshold,0.0,0.25590124938813674,2023-12-28
True,pop_below_threshold,0.0,0.255340038020742,2023-12-29
True,pop_below_threshold,0.0,0.2584376166991579,2024-01-02
True,pop_below_threshold,0.0,0.24390826745662747,2024-01-03
True,pop_below_threshold,0.0,0.22886669914262836,2024-01-04
True,pop_below_threshold,0.0,0.22714008723943063,2024-01-05
True,pop_below_threshold,0.0,0.2411194768295422,2024-01-08
True,pop_below_threshold,0.0,0.24520879555590697,2024-01-09
True,pop_below_threshold,0.0,0.2502233206484531,2024-01-10
True,pop_below_threshold,0.0,0.251278684076344,2024-01-11
True,pop_below_threshold,0.0,0.2555196612482304,2024-01-12
True,pop_below_threshold,0.0,0.25158460172309527,2024-01-16
True,pop_below_threshold,0.0,0.2321549036358792,2024-01-17
True,pop_below_threshold,0.0,0.21572226913588666,2024-01-18
True,pop_below_threshold,0.0,0.31198551273366604,2024-01-19
True,pop_below_threshold,0.0,0.3262768323955037,2024-01-22
True,pop_below_threshold,0.0,0.23783800521524273,2024-01-23
True,pop_below_threshold,0.0,0.24796340266503053,2024-01-24
True,pop_below_threshold,0.0,0.2365011428928117,2024-01-25
True,pop_below_threshold,0.0,0.23112476395595022,2024-01-26
True,pop_below_threshold,0.0,0.2355724054242308,2024-01-29
True,pop_below_threshold,0.0,0.2278204566152801,2024-01-30
True,pop_below_threshold,0.0,0.23502900319284115,2024-01-31
True,pop_below_threshold,0.0,0.21690342382074768,2024-02-01
True,pop_below_threshold,0.0,0.3100927672140883,2024-02-02
True,pop_below_threshold,0.0,0.22237484115229866,2024-02-05
True,pop_below_threshold,0.0,0.22467000059201941,2024-02-06
True,pop_below_threshold,0.0,0.23331171527427802,2024-02-07
True,pop_below_threshold,0.0,0.2383764960637459,2024-02-08
True,pop_below_threshold,0.0,0.23895741714191426,2024-02-09
True,pop_below_threshold,0.0,0.2343037655868822,2024-02-12
True,pop_below_threshold,0.0,0.22033806207017426,2024-02-13
True,pop_below_threshold,0.0,0.18983147428126002,2024-02-14
True,pop_below_threshold,0.0,0.21110542872382465,2024-02-15
True,pop_below_threshold,0.0,0.2169693678122272,2024-02-16
True,pop_below_threshold,0.0,0.2150372141542123,2024-02-20
True,pop_below_threshold,0.0,0.1973358564019445,2024-02-21
True,pop_below_threshold,0.0,0.19383918296625113,2024-02-22
True,pop_below_threshold,0.0,0.20391461283043305,2024-02-23
True,pop_below_threshold,0.0,0.30387267489348907,2024-02-26
True,pop_below_threshold,0.0,0.2192320286269941,2024-02-27
True,pop_below_threshold,0.0,0.22424406927609863,2024-02-28
True,pop_below_threshold,0.0,0.21656190672562403,2024-02-29
True,pop_below_threshold,0.0,0.31036874142366067,2024-03-01
True,pop_below_threshold,0.0,0.22648174587050096,2024-03-04
True,pop_below_threshold,0.0,0.2228139947596654,2024-03-05
True,pop_below_threshold,0.0,0.20620713995195455,2024-03-06
True,pop_below_threshold,0.0,0.2033012973353453,2024-03-07
True,pop_below_threshold,0.0,0.2019068854826938,2024-03-08
True,pop_below_threshold,0.0,0.20127205484735267,2024-03-11
True,pop_below_threshold,0.0,0.1914194021698552,2024-03-12
True,pop_below_threshold,0.0,0.21347102579817712,2024-03-13
True,pop_below_threshold,0.0,0.21524306703724383,2024-03-14
True,pop_below_threshold,0.0,0.20135516106586604,2024-03-18
True,pop_below_threshold,0.0,0.20423790876698955,2024-03-19
True,pop_below_threshold,0.0,0.21043881698124178,2024-03-20
True,pop_below_threshold,0.0,0.2203263827420291,2024-03-21
True,pop_below_threshold,0.0,0.2240635850984084,2024-03-22
True,pop_below_threshold,0.0,0.22215711211223554,2024-03-25
True,pop_below_threshold,0.0,0.21894881953183393,2024-03-26
True,pop_below_threshold,0.0,0.3052151532698386,2024-03-27
True,pop_below_threshold,0.0,0.2246495545417314,2024-03-28
True,pop_below_threshold,0.0,0.22218311874841823,2024-04-01
True,pop_below_threshold,0.0,0.21360741449012932,2024-04-02
True,pop_below_threshold,0.0,0.2768247457718552,2024-04-03
True,pop_below_threshold,0.0,0.19965509479525345,2024-04-04
True,pop_below_threshold,0.0,0.17432891281087914,2024-04-05
True,pop_below_threshold,0.0,0.17698974558230052,2024-04-08
True,pop_below_threshold,0.0,0.18933848038515327,2024-04-09
True,pop_below_threshold,0.0,0.19358592109489825,2024-04-10
True,pop_below_threshold,0.0,0.18304094248243596,2024-04-11
True,pop_below_threshold,0.0,0.19529332758895918,2024-04-12
True,pop_below_threshold,0.0,0.16363959216769575,2024-04-15
True,pop_below_threshold,0.0,0.14684892305739566,2024-04-16
True,pop_below_threshold,0.0,0.15464879925374742,2024-04-17
True,pop_below_threshold,0.0,0.15796891291867055,2024-04-18
True,pop_below_threshold,0.0,0.16193538456377204,2024-04-19
True,pop_below_threshold,0.0,0.15490411705271145,2024-04-22
True,pop_below_threshold,0.0,0.17141530727428733,2024-04-23
True,pop_below_threshold,0.0,0.18747123523160336,2024-04-24
True,pop_below_threshold,0.0,0.18657265753667673,2024-04-25
True,pop_below_threshold,0.0,0.1912300585590686,2024-04-26
True,pop_below_threshold,0.0,0.19532248627041848,2024-04-29
True,pop_below_threshold,0.0,0.20174488468123236,2024-04-30
True,pop_below_threshold,0.0,0.19079231637174493,2024-05-01
True,pop_below_threshold,0.0,0.19402731868111633,2024-05-02
True,pop_below_threshold,0.0,0.2013507804525878,2024-05-03
True,pop_below_threshold,0.0,0.21807806557565662,2024-05-06
True,pop_below_threshold,0.0,0.21698078908131202,2024-05-07
True,pop_below_threshold,0.0,0.22178304328751924,2024-05-08
True,pop_below_threshold,0.0,0.22606695081564843,2024-05-09
True,pop_below_threshold,0.0,0.31955513911452615,2024-05-10
True,pop_below_threshold,0.0,0.2332149112158282,2024-05-13
True,pop_below_threshold,0.0,0.21359918585553772,2024-05-14
True,pop_below_threshold,0.0,0.21398560175777692,2024-05-15
True,pop_below_threshold,0.0,0.3199722900926414,2024-05-16
True,pop_below_threshold,0.0,0.23145160992577052,2024-05-17
True,pop_below_threshold,0.0,0.23905179558736406,2024-05-20
True,pop_below_threshold,0.0,0.23754056487040798,2024-05-21
True,pop_below_threshold,0.0,0.24311104672527017,2024-05-22
True,pop_below_threshold,0.0,0.23465148459760143,2024-05-23
True,pop_below_threshold,0.0,0.22632425365005793,2024-05-24
True,pop_below_threshold,0.0,0.24245787207532177,2024-05-28
True,pop_below_threshold,0.0,0.2244201018591248,2024-05-29
True,pop_below_threshold,0.0,0.20174751743993946,2024-05-30
True,pop_below_threshold,0.0,0.20053096257201164,2024-05-31
True,pop_below_threshold,0.0,0.22357662646207527,2024-06-03
True,pop_below_threshold,0.0,0.2197848783357268,2024-06-04
True,pop_below_threshold,0.0,0.21868164294001768,2024-06-05
True,pop_below_threshold,0.0,0.22514797633522288,2024-06-06
True,pop_below_threshold,0.0,0.22771193925292893,2024-06-07
True,pop_below_threshold,0.0,0.2346952724619359,2024-06-10
True,pop_below_threshold,0.0,0.2249344372574329,2024-06-11
True,pop_below_threshold,0.0,0.2185907597551317,2024-06-12
True,pop_below_threshold,0.0,0.23545191561088163,2024-06-13
True,pop_below_threshold,0.0,0.23706375386961742,2024-06-14
True,pop_below_threshold,0.0,0.22309839577733043,2024-06-17
True,pop_below_threshold,0.0,0.2192064607742435,2024-06-18
True,pop_below_threshold,0.0,0.2271766185136756,2024-06-20
True,pop_below_threshold,0.0,0.20833233088545194,2024-06-24
True,pop_below_threshold,0.0,0.20701650586273734,2024-06-25
True,pop_below_threshold,0.0,0.21496630100388692,2024-06-26
True,pop_below_threshold,0.0,0.21942237332827907,2024-06-27
True,pop_below_threshold,0.0,0.22497063183902588,2024-06-28
True,pop_below_threshold,0.0,0.22330351532553894,2024-07-01
True,pop_below_threshold,0.0,0.22728776833681263,2024-07-02
True,pop_below_threshold,0.0,0.2263936087802444,2024-07-05
True,pop_below_threshold,0.0,0.2169801195985524,2024-07-08
True,pop_below_threshold,0.0,0.2195780702902767,2024-07-09
True,pop_below_threshold,0.0,0.2165856445212161,2024-07-10
True,pop_below_threshold,0.0,0.2083707072708949,2024-07-11
True,pop_below_threshold,0.0,0.20832987376990875,2024-07-12
True,pop_below_threshold,0.0,0.21574550327912778,2024-07-15
True,pop_below_threshold,0.0,0.2034620706418343,2024-07-16
True,pop_below_threshold,0.0,0.20355568956938008,2024-07-17
True,pop_below_threshold,0.0,0.18271965702597232,2024-07-18
True,pop_below_threshold,0.0,0.16603147590909761,2024-07-19
True,pop_below_threshold,0.0,0.1579784603762618,2024-07-22
True,pop_below_threshold,0.0,0.17856659814039977,2024-07-23
True,pop_below_threshold,0.0,0.18448419702455726,2024-07-24
True,pop_below_threshold,0.0,0.14567613149103653,2024-07-25
True,pop_below_threshold,0.0,0.14064577948050377,2024-07-26
True,pop_below_threshold,0.0,0.16308931892710526,2024-07-29
True,pop_below_threshold,0.0,0.16065449754034816,2024-07-30
True,pop_below_threshold,0.0,0.14648370127532273,2024-07-31
True,pop_below_threshold,0.0,0.16158381735980287,2024-08-01
True,pop_below_threshold,0.0,0.14399322509661927,2024-08-02
True,pop_below_threshold,0.0,0.10901391114752773,2024-08-05
True,pop_below_threshold,0.0,0.041094680820626006,2024-08-06
True,pop_below_threshold,0.0,0.07974766664872412,2024-08-07
True,pop_below_threshold,0.0,0.07931688240118495,2024-08-08
True,pop_below_threshold,0.0,0.10174669967292105,2024-08-09
True,pop_below_threshold,0.0,0.1263327568830379,2024-08-12
True,pop_below_threshold,0.0,0.12263253330022117,2024-08-13
True,pop_below_threshold,0.0,0.14527399774772937,2024-08-14
True,pop_below_threshold,0.0,0.1644086029779097,2024-08-15
True,pop_below_threshold,0.0,0.25101074460607886,2024-08-16
True,pop_below_threshold,0.0,0.18099945424885405,2024-08-19
True,pop_below_threshold,0.0,0.18175259339628314,2024-08-20
True,pop_below_threshold,0.0,0.16456439144382284,2024-08-21
True,pop_below_threshold,0.0,0.15966635350479985,2024-08-22
True,pop_below_threshold,0.0,0.144688895192701,2024-08-23
True,pop_below_threshold,0.0,0.16468300979474887,2024-08-26
True,pop_below_threshold,0.0,0.16100036282881003,2024-08-27
True,pop_below_threshold,0.0,0.17065109949689478,2024-08-28
True,pop_below_threshold,0.0,0.14976994422046241,2024-08-29
True,pop_below_threshold,0.0,0.1677907565742488,2024-08-30
True,pop_below_threshold,0.0,0.17809419227005396,2024-09-03
True,pop_below_threshold,0.0,0.11838072149704243,2024-09-04
True,pop_below_threshold,0.0,0.11352997140401644,2024-09-05
True,pop_below_threshold,0.0,0.128023726550264,2024-09-06
True,pop_below_threshold,0.0,0.10818621227327901,2024-09-09
True,pop_below_threshold,0.0,0.13110636712866003,2024-09-10
True,pop_below_threshold,0.0,0.13649998874507607,2024-09-11
True,pop_below_threshold,0.0,0.14580405477582165,2024-09-12
True,pop_below_threshold,0.0,0.15115401093252057,2024-09-13
True,pop_below_threshold,0.0,0.15645273258528547,2024-09-16
True,pop_below_threshold,0.0,0.14852339541826448,2024-09-17
True,pop_below_threshold,0.0,0.14421387280569486,2024-09-18
True,pop_below_threshold,0.0,0.1355721001894088,2024-09-19
True,pop_below_threshold,0.0,0.15645845375282214,2024-09-23
True,pop_below_threshold,0.0,0.16042436864592363,2024-09-24
True,pop_below_threshold,0.0,0.16539364452319738,2024-09-25
True,pop_below_threshold,0.0,0.16492703081573584,2024-09-26
True,pop_below_threshold,0.0,0.16528940970382128,2024-09-27
True,pop_below_threshold,0.0,0.14659856032845703,2024-09-30
True,pop_below_threshold,0.0,0.15079605414687347,2024-10-01
True,pop_below_threshold,0.0,0.1246701980592001,2024-10-02
True,pop_below_threshold,0.0,0.12850875916843885,2024-10-03
True,pop_below_threshold,0.0,0.1142464854841157,2024-10-04
True,pop_below_threshold,0.0,0.12431549705411965,2024-10-07
True,pop_below_threshold,0.0,0.09784247966556592,2024-10-08
True,pop_below_threshold,0.0,0.16031109088312423,2024-10-09
True,pop_below_threshold,0.0,0.10939284273651412,2024-10-10
True,pop_below_threshold,0.0,0.10789489117021367,2024-10-11
True,pop_below_threshold,0.0,0.11041098139686312,2024-10-14
True,pop_below_threshold,0.0,0.1168959571015652,2024-10-15
True,pop_below_threshold,0.0,0.10989724364000208,2024-10-16
True,pop_below_threshold,0.0,0.1177820078251236,2024-10-17
True,pop_below_threshold,0.0,0.12184257739384441,2024-10-18
True,pop_below_threshold,0.0,0.13206443518965372,2024-10-21
True,pop_below_threshold,0.0,0.12966629211172048,2024-10-22
True,pop_below_threshold,0.0,0.1314698677090187,2024-10-23
True,pop_below_threshold,0.0,0.12226511769521359,2024-10-24
True,pop_below_threshold,0.0,0.12227474698499596,2024-10-25
True,pop_below_threshold,0.0,0.11216898226216099,2024-10-28
True,pop_below_threshold,0.0,0.11709563671982326,2024-10-29
True,pop_below_threshold,0.0,0.12023176035346783,2024-10-30
True,pop_below_threshold,0.0,0.17254851664900717,2024-10-31
True,pop_below_threshold,0.0,0.09376916516248257,2024-11-01
True,pop_below_threshold,0.0,0.10339061271637334,2024-11-04
True,pop_below_threshold,0.0,0.10212132423928921,2024-11-05
True,pop_below_threshold,0.0,0.10922427586649008,2024-11-06
True,pop_below_threshold,0.0,0.14833059165162688,2024-11-07
True,pop_below_threshold,0.0,0.16067788286513318,2024-11-08
True,pop_below_threshold,0.0,0.16383433593740127,2024-11-11
True,pop_below_threshold,0.0,0.16370134511754048,2024-11-12
True,pop_below_threshold,0.0,0.16728711127851087,2024-11-13
True,pop_below_threshold,0.0,0.17732699901785243,2024-11-14
True,pop_below_threshold,0.0,0.176975199479813,2024-11-15
True,pop_below_threshold,0.0,0.15239641370003248,2024-11-18
True,pop_below_threshold,0.0,0.1593647633545584,2024-11-19
True,pop_below_threshold,0.0,0.15044359139542718,2024-11-20
True,pop_below_threshold,0.0,0.2059396138950489,2024-11-21
True,pop_below_threshold,0.0,0.1422331597062142,2024-11-22
True,pop_below_threshold,0.0,0.16014782518946646,2024-11-25
True,pop_below_threshold,0.0,0.16863321138333592,2024-11-26
True,pop_below_threshold,0.0,0.17608284438930533,2024-11-27
True,pop_below_threshold,0.0,0.18396263651248557,2024-12-02
True,pop_below_threshold,0.0,0.1865409274108537,2024-12-03
True,pop_below_threshold,0.0,0.18579306473167834,2024-12-04
True,pop_below_threshold,0.0,0.1835493333167454,2024-12-05
True,pop_below_threshold,0.0,0.181405886744672,2024-12-06
True,pop_below_threshold,0.0,0.1953991464425615,2024-12-09
True,pop_below_threshold,0.0,0.17267914278274488,2024-12-10
True,pop_below_threshold,0.0,0.1727391929306223,2024-12-11
True,pop_below_threshold,0.0,0.181893333368376,2024-12-12
True,pop_below_threshold,0.0,0.17709860122671334,2024-12-13
True,pop_below_threshold,0.0,0.1785782580161821,2024-12-16
True,pop_below_threshold,0.0,0.16681239131583964,2024-12-17
True,pop_below_threshold,0.0,0.15067478551600688,2024-12-18
True,pop_below_threshold,0.0,0.06729006822705874,2024-12-19
